Id,SalePrice
1461,113443.234
1462,159088.84
1463,190169.78
1464,192685.8
1465,179591.88
1466,171117.05
1467,165595.94
1468,168301.27
1469,186813.56
1470,126050.016
1471,196977.95
1472,92368.3
1473,93434.92
1474,156604.9
1475,140898.16
1476,379584.5
1477,260308.95
1478,274717.8
1479,246486.78
1480,476923.88
1481,315284.22
1482,200143.66
1483,163398.44
1484,173232.89
1485,180961.95
1486,193231.97
1487,353573.78
1488,235512.17
1489,207034.67
1490,208265.23
1491,196270.83
1492,85817.03
1493,180758.6
1494,305113.9
1495,305286.5
1496,224114.69
1497,188352.39
1498,165222.55
1499,157094.34
1500,155748.34
1501,176374.73
1502,145924.16
1503,289959.06
1504,242657.7
1505,228178.9
1506,177343.72
1507,247841.89
1508,205421.73
1509,166798.78
1510,148724.1
1511,144322.72
1512,169832.84
1513,143570.16
1514,166135.34
1515,200360.61
1516,147970.17
1517,157356.6
1518,131295.64
1519,209874.66
1520,134677.16
1521,136011.66
1522,165607.78
1523,117521.72
1524,123817.14
1525,120059.74
1526,113773.805
1527,100601.59
1528,126268.63
1529,147477.8
1530,177593.03
1531,106713.7
1532,94176.64
1533,155580.14
1534,121639.016
1535,162208.66
1536,107570.99
1537,71209.81
1538,184948.86
1539,198458.33
1540,87369.21
1541,143650.56
1542,142692.73
1543,215008.53
1544,78993.38
1545,102571.62
1546,123935.28
1547,129899.336
1548,130001.33
1549,105356.94
1550,139722.1
1551,106854.04
1552,131053.195
1553,156375.22
1554,106505.484
1555,167283.55
1556,79082.1
1557,106291.88
1558,96887.73
1559,63100.56
1560,138838.39
1561,123265.984
1562,133610.73
1563,119797.484
1564,158757.83
1565,154000.47
1566,241706.83
1567,72666.97
1568,246871.64
1569,151848.19
1570,125838.26
1571,135844.56
1572,150739.64
1573,248644.45
1574,110893.54
1575,225858.88
1576,239684.98
1577,197801.72
1578,146792.33
1579,136319.16
1580,195290.97
1581,156165.98
1582,128098.3
1583,332658.34
1584,227230.58
1585,142570.86
1586,71460.71
1587,98502.42
1588,150099.7
1589,99856.4
1590,134090.45
1591,102458.305
1592,103352.05
1593,121519.71
1594,118400.21
1595,115485.29
1596,258184.7
1597,196114.97
1598,209579.05
1599,179027.73
1600,169041.38
1601,75089.91
1602,109943.695
1603,75893.73
1604,260503.66
1605,235568.77
1606,171137.28
1607,160590.02
1608,211072.78
1609,193958.3
1610,154257.7
1611,139847.8
1612,160480.55
1613,149321.14
1614,123271.74
1615,85539.54
1616,71787.56
1617,90843.15
1618,125759.195
1619,139160.64
1620,155559.08
1621,133885.1
1622,136975.97
1623,266381.9
1624,207307.31
1625,117904.305
1626,168949.36
1627,190690.81
1628,282931.94
1629,177406.98
1630,360971.62
1631,217704.67
1632,242959.89
1633,163450.33
1634,184964.2
1635,181877.39
1636,155998.38
1637,186082.75
1638,199942.2
1639,185828.1
1640,268714.78
1641,187652.97
1642,222607.62
1643,218832.67
1644,229920.08
1645,188736.47
1646,157211.39
1647,170488.45
1648,132352.8
1649,137052.28
1650,121168.6
1651,127628.46
1652,94610.0
1653,95338.13
1654,152032.64
1655,160815.92
1656,146593.11
1657,152760.92
1658,147302.23
1659,146031.9
1660,149616.64
1661,461019.94
1662,434555.56
1663,394783.78
1664,384487.34
1665,299305.5
1666,329022.72
1667,406409.56
1668,339190.7
1669,288126.25
1670,350287.34
1671,256805.34
1672,444037.66
1673,305281.84
1674,242015.67
1675,179580.75
1676,174199.08
1677,210650.28
1678,444482.5
1679,379361.56
1680,331791.5
1681,233763.2
1682,318043.53
1683,175763.53
1684,174743.67
1685,180255.6
1686,174723.67
1687,167647.84
1688,194585.44
1689,198841.02
1690,194132.8
1691,174472.73
1692,283338.6
1693,161302.52
1694,185751.38
1695,166437.12
1696,288695.88
1697,169073.3
1698,373927.72
1699,323556.72
1700,240527.42
1701,270910.2
1702,244543.17
1703,249368.75
1704,294275.94
1705,218288.45
1706,400896.72
1707,206498.11
1708,203296.84
1709,278120.75
1710,216270.81
1711,261922.84
1712,267341.38
1713,278121.56
1714,223683.58
1715,209099.31
1716,192670.9
1717,178041.9
1718,140838.77
1719,194002.69
1720,249138.4
1721,181112.34
1722,131341.84
1723,149287.39
1724,213946.34
1725,248330.94
1726,177664.34
1727,151602.34
1728,159792.7
1729,169635.2
1730,157779.0
1731,121500.24
1732,127360.234
1733,116465.78
1734,125121.57
1735,129657.0
1736,120096.96
1737,312772.2
1738,211570.77
1739,273171.44
1740,220374.5
1741,190168.88
1742,179298.05
1743,168030.88
1744,317377.84
1745,216859.22
1746,195837.98
1747,217956.23
1748,209296.42
1749,148906.61
1750,130025.63
1751,239956.7
1752,120672.73
1753,147849.84
1754,200388.12
1755,158887.48
1756,131656.75
1757,121050.33
1758,146297.45
1759,164865.89
1760,166921.47
1761,138535.5
1762,162757.98
1763,175901.2
1764,115458.75
1765,141483.48
1766,172144.8
1767,209314.98
1768,145938.34
1769,183287.27
1770,143687.28
1771,125844.74
1772,143349.75
1773,132837.11
1774,132574.88
1775,144063.52
1776,114415.016
1777,110397.38
1778,133086.78
1779,121876.016
1780,173381.48
1781,135532.7
1782,99361.945
1783,140553.38
1784,103552.43
1785,119109.52
1786,148236.0
1787,156856.77
1788,59742.754
1789,98487.12
1790,86407.58
1791,167084.72
1792,154455.84
1793,125273.33
1794,151432.27
1795,137797.73
1796,121465.13
1797,107593.46
1798,127553.016
1799,109685.96
1800,118478.71
1801,123655.125
1802,142009.88
1803,147727.8
1804,149231.17
1805,138092.56
1806,115289.85
1807,138844.2
1808,128015.25
1809,121283.17
1810,152999.61
1811,95457.23
1812,103747.36
1813,114153.33
1814,92946.29
1815,59577.523
1816,90312.76
1817,118995.53
1818,152048.45
1819,113644.43
1820,46307.51
1821,115678.3
1822,151262.95
1823,37132.543
1824,134341.45
1825,128632.414
1826,96912.125
1827,100775.016
1828,139595.03
1829,104725.43
1830,150159.27
1831,159798.03
1832,78849.4
1833,136616.16
1834,116416.37
1835,132845.72
1836,128449.266
1837,85487.59
1838,114770.96
1839,87298.664
1840,154721.2
1841,139207.77
1842,77272.984
1843,131723.94
1844,135426.23
1845,140543.05
1846,153398.47
1847,163507.55
1848,53894.85
1849,120448.75
1850,125387.83
1851,166246.45
1852,130375.55
1853,127735.01
1854,176292.84
1855,137467.36
1856,211509.03
1857,150192.77
1858,137530.58
1859,132568.05
1860,151383.17
1861,131904.33
1862,329097.4
1863,309392.8
1864,309392.8
1865,359089.72
1866,346564.78
1867,234238.08
1868,292339.44
1869,198547.69
1870,232211.83
1871,257480.97
1872,179942.66
1873,251332.02
1874,142408.61
1875,200440.69
1876,188912.23
1877,210540.22
1878,199127.94
1879,135786.8
1880,138732.62
