Id,SalePrice
1461,121481.47
1462,160930.67
1463,193262.56
1464,192173.61
1465,168448.69
1466,164024.5
1467,165667.34
1468,164978.97
1469,179608.67
1470,124531.35
1471,185276.34
1472,89629.76
1473,93119.57
1474,151065.45
1475,142599.0
1476,359763.97
1477,264898.12
1478,285629.47
1479,229259.5
1480,462125.25
1481,292964.9
1482,205725.03
1483,159900.17
1484,166607.69
1485,190486.34
1486,195860.95
1487,363582.2
1488,241816.8
1489,209533.28
1490,239358.34
1491,189603.52
1492,83255.65
1493,196191.67
1494,295751.3
1495,295921.44
1496,234012.12
1497,186661.47
1498,165284.17
1499,158643.56
1500,159266.9
1501,180632.62
1502,138580.83
1503,335291.72
1504,230881.83
1505,221021.28
1506,175934.42
1507,268581.03
1508,221821.39
1509,164781.0
1510,144642.81
1511,146477.83
1512,174633.72
1513,148400.64
1514,157155.48
1515,192004.33
1516,144625.02
1517,158702.12
1518,127911.516
1519,211506.02
1520,136018.8
1521,139234.45
1522,164609.33
1523,118022.55
1524,123991.67
1525,120328.55
1526,108897.57
1527,99330.586
1528,117694.79
1529,147293.94
1530,180319.38
1531,104695.375
1532,94377.68
1533,155065.39
1534,116801.04
1535,154259.9
1536,106057.78
1537,71521.664
1538,190159.27
1539,194805.84
1540,80148.266
1541,141818.64
1542,133585.38
1543,238354.9
1544,73653.67
1545,102879.73
1546,123913.66
1547,134988.72
1548,137862.94
1549,108467.016
1550,144551.11
1551,105331.32
1552,136288.61
1553,157771.94
1554,105538.56
1555,164714.86
1556,81618.15
1557,99486.35
1558,91693.01
1559,60719.875
1560,135770.61
1561,102835.77
1562,126894.43
1563,129772.3
1564,148785.38
1565,154372.05
1566,212944.42
1567,78659.75
1568,238217.2
1569,143218.98
1570,124092.34
1571,119445.89
1572,142960.94
1573,210718.8
1574,97693.46
1575,225687.28
1576,232824.75
1577,190319.28
1578,146696.75
1579,147539.97
1580,202128.02
1581,159718.36
1582,132201.55
1583,315276.7
1584,234556.17
1585,141638.06
1586,73356.02
1587,105397.24
1588,149457.77
1589,115497.07
1590,119284.35
1591,90352.555
1592,82666.77
1593,124662.3
1594,116428.02
1595,111712.68
1596,251590.77
1597,200252.11
1598,207437.06
1599,163505.05
1600,162371.02
1601,73494.32
1602,119498.64
1603,77003.88
1604,257546.78
1605,231611.8
1606,167995.95
1607,182355.0
1608,212951.94
1609,194389.95
1610,158723.47
1611,133114.72
1612,170961.6
1613,159551.95
1614,126157.41
1615,83354.086
1616,66381.3
1617,87286.93
1618,126163.91
1619,136269.38
1620,165830.0
1621,132624.7
1622,139212.55
1623,264407.22
1624,208137.56
1625,117639.58
1626,167426.55
1627,203191.98
1628,284841.97
1629,181115.97
1630,385706.25
1631,207176.28
1632,249744.55
1633,178409.39
1634,194264.3
1635,170135.98
1636,153872.6
1637,233312.64
1638,195108.53
1639,192167.73
1640,257429.4
1641,189063.81
1642,227867.5
1643,217305.16
1644,229796.23
1645,216392.12
1646,163632.5
1647,164371.83
1648,127840.664
1649,136502.98
1650,125627.82
1651,126814.34
1652,94583.93
