Id,SalePrice
1461,113896.805
1462,170672.92
1463,190638.27
1464,195323.56
1465,178961.84
1466,172755.94
1467,170953.11
1468,165165.36
1469,185793.72
1470,124034.84
1471,203777.06
1472,94126.18
1473,93285.08
1474,158333.86
1475,136521.86
1476,388582.03
1477,263663.66
1478,284664.66
1479,292651.84
1480,442918.12
1481,315196.12
1482,198448.48
1483,167817.56
1484,169040.25
1485,182551.62
1486,196234.33
1487,356480.8
1488,237301.38
1489,203681.28
1490,208234.64
1491,188302.28
1492,83832.81
1493,174601.08
1494,293517.22
1495,307230.22
1496,234774.83
1497,185704.25
1498,162076.9
1499,159261.14
1500,153679.31
1501,181231.73
1502,149135.56
1503,305489.5
1504,234616.14
1505,231419.5
1506,177987.92
1507,242756.53
1508,195153.94
1509,165081.44
1510,142843.73
1511,148732.05
1512,168311.55
1513,136207.4
1514,164730.88
1515,201325.97
1516,158150.05
1517,163085.67
1518,133524.88
1519,212156.92
1520,133402.94
1521,141298.61
1522,162183.9
1523,121522.375
1524,127758.76
1525,124896.01
1526,112366.81
1527,95041.1
1528,136305.77
1529,149323.0
1530,177225.88
1531,102313.89
1532,91809.56
1533,141040.39
1534,127789.23
1535,160756.27
1536,107348.195
1537,69078.414
1538,166616.42
1539,191530.3
1540,84430.0
1541,146961.95
1542,149988.52
1543,226796.72
1544,81289.33
1545,108868.6
1546,126616.516
1547,131848.23
1548,137766.08
1549,104949.59
1550,139639.38
1551,107471.625
1552,138873.08
1553,165615.05
1554,110297.195
1555,165725.48
1556,82015.39
1557,106959.46
1558,94140.45
1559,71256.34
1560,126242.74
1561,126169.445
1562,130090.26
1563,116659.1
1564,158548.12
1565,146528.69
1566,235072.58
1567,73904.086
1568,246191.47
1569,150519.7
1570,135425.98
1571,140441.36
1572,147084.64
1573,243170.6
1574,109586.42
1575,225309.22
1576,240980.66
1577,195335.11
1578,152314.77
1579,146410.23
1580,197603.75
1581,147946.19
1582,125053.57
1583,331667.47
1584,229599.52
1585,142245.45
1586,68929.164
1587,97408.69
1588,148610.95
1589,100043.516
1590,137323.1
1591,102648.336
1592,109824.76
1593,117496.95
1594,110367.8
1595,109432.9
1596,251191.6
1597,203586.89
1598,216116.17
1599,172035.66
1600,164343.77
1601,67585.62
1602,104159.38
1603,86888.016
1604,260748.48
