Id,SalePrice
1461,112583.38
1462,167734.05
1463,192429.62
1464,194586.38
1465,177884.23
1466,173816.4
1467,169858.11
1468,164856.14
1469,184983.27
1470,123504.38
1471,204351.17
1472,93875.52
1473,92930.6
1474,157776.14
1475,136712.61
1476,389598.0
1477,263769.28
1478,280067.22
1479,291456.16
1480,445769.62
1481,318799.06
1482,198510.95
1483,168985.61
1484,169373.64
1485,182021.58
1486,196369.12
1487,356101.97
1488,238307.4
1489,202694.19
1490,207758.97
1491,189572.77
1492,85267.18
1493,174944.44
1494,292957.06
1495,307462.97
1496,234292.81
1497,186559.5
1498,162461.02
1499,159526.55
1500,152808.14
1501,180821.36
1502,148391.44
1503,302961.0
1504,234157.45
1505,229619.44
1506,176935.92
1507,244197.78
1508,195282.77
1509,163920.36
1510,142916.08
1511,147606.12
1512,169126.69
1513,137199.14
1514,162151.12
1515,204894.06
1516,157149.94
1517,160416.44
1518,132970.83
1519,211380.6
1520,132650.25
1521,139451.98
1522,162803.62
1523,121204.43
1524,128010.0
1525,124437.68
1526,113251.15
1527,96510.64
1528,134416.81
1529,149409.17
1530,175866.48
1531,104556.38
1532,93271.195
1533,141906.03
1534,126687.18
1535,159555.16
1536,108733.5
1537,68582.945
1538,168876.38
1539,194540.36
1540,84363.92
1541,145756.55
1542,148822.42
1543,223993.11
1544,79353.77
1545,106087.42
1546,124567.46
1547,130497.45
1548,133914.22
1549,106590.836
1550,139469.02
1551,107472.65
1552,138787.55
1553,162499.6
1554,109367.27
1555,165712.53
1556,81987.94
1557,107920.36
1558,93829.164
1559,62411.633
1560,127546.2
1561,126069.01
1562,129752.24
1563,117177.36
1564,161845.22
1565,147711.45
1566,238083.42
1567,74162.71
1568,250322.08
1569,149216.08
1570,134760.03
1571,139378.47
1572,148072.52
1573,245154.72
1574,111917.95
1575,223414.11
1576,240866.23
1577,195058.67
1578,153557.12
1579,144838.97
1580,198090.17
1581,149909.14
1582,125306.06
1583,333162.84
1584,230773.97
1585,141878.42
1586,68507.9
1587,96873.78
1588,148820.58
1589,101326.34
1590,137334.1
1591,102842.64
1592,111064.68
1593,118382.484
1594,109215.516
1595,112080.195
1596,251130.98
1597,202490.55
1598,214807.27
1599,172867.67
1600,165363.48
1601,68197.34
1602,103777.05
1603,74772.266
1604,260182.38
1605,226940.17
1606,177912.4
1607,155826.05
1608,208733.7
1609,192034.92
1610,150987.25
1611,136790.6
1612,166164.19
1613,147685.95
1614,123146.37
1615,89593.695
1616,72058.016
1617,89996.87
1618,124549.52
1619,135903.39
1620,154495.17
1621,128355.95
1622,140631.4
1623,262175.75
1624,207902.88
1625,121123.195
1626,171644.47
1627,191488.11
1628,291734.78
1629,178049.72
1630,392856.7
1631,211887.19
1632,259230.81
1633,171985.95
1634,186219.27
1635,177395.48
1636,153164.14
1637,186399.97
1638,189334.1
1639,194933.89
1640,278500.3
1641,189998.83
1642,229480.86
1643,219570.19
1644,227789.72
1645,183564.19
1646,159316.89
1647,172053.86
1648,133008.88
1649,139703.17
1650,120490.57
1651,127347.48
1652,93793.734
1653,92424.07
1654,154915.22
1655,155098.23
1656,146522.25
1657,153265.83
1658,149091.19
1659,142992.7
1660,146151.31
1661,473249.4
1662,439709.84
1663,389025.88
1664,400482.5
1665,306605.62
1666,314762.38
1667,425877.47
1668,339345.66
1669,295533.66
1670,354157.62
1671,258228.78
1672,445635.28
1673,295032.7
1674,243271.5
1675,186507.02
1676,172791.86
1677,211469.9
1678,409412.34
1679,374738.1
1680,323628.03
1681,241741.4
1682,306648.6
1683,174082.98
1684,165303.56
1685,176056.44
1686,175354.34
1687,175333.11
1688,191817.11
1689,191921.95
1690,190339.97
1691,174123.67
1692,282747.7
1693,168707.84
1694,184673.38
1695,170429.44
1696,287071.1
1697,171780.88
1698,397637.72
1699,308136.94
1700,241868.23
1701,271224.78
1702,248228.17
1703,251066.58
1704,291834.12
1705,231709.67
1706,388329.0
1707,214842.3
1708,205368.27
1709,268088.94
1710,210872.8
1711,260307.22
1712,263653.84
1713,282488.7
1714,223632.6
1715,213779.5
1716,179677.88
1717,179929.78
1718,131851.5
1719,191855.52
1720,250084.17
1721,179992.42
1722,133471.16
1723,153954.36
1724,217893.47
1725,249806.95
1726,183129.84
1727,155104.73
1728,166483.64
1729,171441.28
1730,164550.78
1731,118804.35
1732,126030.664
1733,112405.61
1734,124506.65
1735,134948.83
1736,118761.87
1737,314269.56
1738,208195.72
1739,270424.62
1740,214805.02
1741,186453.48
1742,179967.88
1743,174953.28
1744,293117.47
1745,226777.05
1746,194021.2
1747,217072.77
1748,211368.3
1749,149381.95
1750,124461.53
1751,249869.38
1752,122469.19
1753,151151.92
1754,191206.17
1755,163822.22
1756,132260.17
1757,122065.04
1758,147439.55
1759,156364.34
1760,168066.61
1761,136799.6
1762,168575.48
1763,179680.62
1764,117691.195
1765,157606.2
1766,176892.39
1767,205159.2
1768,146483.0
1769,184061.5
1770,140973.83
1771,125976.71
1772,142220.62
1773,128980.17
1774,124703.44
1775,147055.05
1776,118129.97
1777,111996.54
1778,135724.0
1779,117512.76
1780,173615.11
1781,138233.94
1782,94343.22
1783,132321.38
1784,97966.64
1785,120242.85
1786,145698.19
1787,161214.86
1788,56649.95
1789,99592.1
1790,81269.945
1791,160825.58
1792,154762.97
1793,127711.01
1794,147253.2
1795,139317.47
1796,116801.26
1797,112759.39
1798,130232.88
1799,119368.8
1800,120499.65
1801,124062.88
1802,145485.61
1803,144216.52
1804,152608.19
1805,138375.6
1806,118998.93
1807,128011.47
1808,128200.1
1809,117046.13
1810,153441.62
1811,94957.57
1812,107145.88
1813,121519.94
1814,94834.76
1815,55728.8
1816,93957.836
1817,108706.234
1818,150458.28
1819,108243.914
1820,44181.414
1821,117015.1
1822,164557.84
1823,36911.023
1824,138121.8
1825,123562.586
1826,90424.8
1827,100787.6
1828,139687.05
1829,107035.27
1830,149402.48
1831,160985.62
1832,79022.84
1833,134548.66
1834,119317.35
1835,127172.95
1836,131785.89
1837,85303.945
1838,122478.65
1839,88096.97
1840,146593.95
1841,132883.86
1842,76511.81
1843,130214.01
1844,136864.19
1845,145188.72
1846,156279.52
1847,168991.89
1848,52467.816
1849,118741.26
1850,120492.52
1851,159081.56
1852,130796.73
1853,122008.01
1854,173762.05
1855,140482.61
1856,214131.69
1857,150628.98
1858,131847.98
1859,127783.74
1860,151630.97
