Id,SalePrice
1461,111188.15
1462,169803.05
1463,186120.2
1464,191796.06
1465,167785.23
1466,169633.1
1467,167944.53
1468,166451.58
1469,187225.73
1470,129545.516
1471,203861.23
1472,93246.914
1473,91897.25
1474,156737.44
1475,139916.9
1476,371873.62
1477,248706.83
1478,277673.94
1479,279581.28
1480,425677.7
1481,328827.28
1482,200070.19
1483,165142.38
1484,165139.84
1485,180928.14
1486,190862.2
1487,339984.12
1488,233370.27
1489,206017.77
1490,215379.58
1491,193933.88
1492,82643.76
1493,187630.95
1494,302542.62
1495,302005.88
1496,229880.17
1497,187967.31
1498,166538.75
1499,160254.2
1500,157469.94
1501,182568.86
1502,145439.69
1503,298404.28
1504,234420.22
1505,229762.7
1506,179771.64
1507,251407.53
1508,196349.27
1509,168280.73
1510,147078.06
1511,146533.02
1512,168880.4
1513,144659.78
1514,154893.95
1515,194322.67
1516,155406.05
1517,160402.81
1518,128865.7
1519,207911.6
1520,132296.12
1521,136203.64
1522,163434.28
1523,120264.414
1524,126818.58
1525,121201.08
1526,114116.54
1527,99684.66
1528,133495.34
1529,144205.1
1530,178449.88
1531,101867.68
1532,95547.67
1533,145164.2
1534,123308.31
1535,164135.45
1536,106090.35
1537,64686.605
1538,172244.97
1539,198565.48
1540,85932.18
1541,145133.75
1542,143101.84
1543,224686.73
1544,80498.65
1545,104989.836
1546,126230.82
1547,135237.67
1548,138042.92
1549,106615.13
1550,139479.78
1551,108628.51
1552,134819.16
1553,163698.36
1554,108386.77
1555,163509.58
1556,80000.5
1557,108056.195
1558,90967.03
1559,67612.375
1560,142172.75
1561,120688.95
1562,131845.84
1563,122132.69
1564,161442.56
1565,150849.94
1566,241252.69
1567,76608.195
1568,253959.95
1569,145811.89
1570,132225.75
1571,134760.8
1572,144809.81
1573,240693.1
1574,115894.945
1575,220489.08
1576,234902.27
1577,188577.42
1578,149613.36
1579,140029.58
1580,194256.33
1581,154560.75
1582,129302.73
1583,318564.44
1584,229773.44
1585,143577.69
1586,69329.41
1587,92269.77
1588,150388.27
1589,99516.625
1590,140316.72
1591,99894.31
1592,112646.75
1593,121261.086
1594,109453.875
1595,115845.22
1596,254188.44
1597,200801.72
1598,207088.38
1599,170876.5
1600,163082.25
1601,72114.32
1602,100802.984
1603,96452.67
1604,264923.9
1605,232260.12
1606,174100.92
1607,159908.56
1608,207521.16
1609,190632.1
1610,149776.97
1611,136746.77
1612,165556.62
1613,146589.62
1614,126852.81
1615,87614.61
1616,69735.04
1617,91343.98
1618,126263.33
1619,140840.66
1620,167487.08
1621,130874.96
1622,134502.6
1623,271246.25
1624,202096.4
1625,111730.15
1626,171291.9
1627,186353.58
1628,284149.84
1629,181293.44
1630,379652.2
1631,211740.53
1632,241599.89
1633,164574.02
1634,191030.11
1635,171508.33
1636,149939.03
1637,193239.89
1638,197182.62
1639,190850.73
1640,282412.72
1641,188017.69
1642,232893.14
1643,216266.48
1644,221198.42
1645,188454.1
1646,161432.56
1647,171025.36
1648,131245.69
1649,140714.86
1650,119169.055
1651,125479.7
1652,93818.16
1653,93752.414
1654,150905.05
1655,160251.45
1656,143873.48
1657,150278.31
1658,144437.28
1659,140690.16
1660,149896.28
1661,449615.6
1662,426790.66
1663,380693.84
1664,402340.7
1665,291599.62
1666,324396.5
1667,391972.75
1668,330659.38
1669,294098.34
1670,342775.2
1671,256901.86
1672,422054.2
1673,301838.88
1674,242588.98
1675,184407.11
1676,169894.4
1677,216056.0
1678,395306.7
1679,379530.56
1680,334482.44
1681,235578.2
1682,315397.0
1683,173701.73
1684,167647.36
1685,175024.03
1686,173447.64
1687,173249.75
1688,189973.28
1689,189051.72
1690,191671.9
1691,173875.1
1692,272671.7
1693,167488.67
1694,183518.31
1695,169943.5
1696,298834.6
1697,173083.28
1698,360395.47
1699,323289.0
1700,239264.08
1701,267278.16
1702,247243.69
1703,248994.47
1704,292713.53
1705,228725.55
1706,393680.28
1707,222223.9
1708,200511.62
1709,280292.47
1710,216664.7
1711,255204.48
1712,273819.3
1713,291159.72
1714,224168.34
1715,207382.06
1716,185375.67
1717,173833.64
1718,126605.05
1719,192260.12
1720,248842.06
1721,174587.1
1722,129421.91
1723,153334.69
1724,212592.38
1725,245473.36
1726,184954.69
1727,150247.92
1728,174337.52
1729,162412.36
1730,155523.77
1731,119694.25
1732,126332.83
1733,114188.06
1734,123275.27
1735,129001.086
1736,120668.47
1737,314300.72
1738,206830.61
1739,265289.25
1740,225058.38
1741,183576.27
1742,181300.88
1743,176618.62
1744,318046.25
1745,214852.12
1746,190734.28
1747,217097.39
1748,219602.44
1749,144576.48
1750,123552.57
1751,241414.94
1752,124547.86
1753,144457.39
1754,192276.45
1755,163373.81
1756,135550.4
1757,120047.04
1758,149109.39
1759,161781.8
1760,173116.62
1761,135820.2
1762,159548.61
1763,184374.22
1764,118431.49
1765,156894.92
1766,176375.23
1767,208681.16
1768,143770.48
1769,182458.52
1770,146569.9
1771,118641.42
1772,138078.86
1773,130202.336
1774,125241.67
1775,148283.78
1776,119522.234
1777,115179.19
1778,137220.33
1779,113150.64
1780,172094.08
1781,131733.73
1782,101805.23
1783,140415.38
1784,95665.93
1785,120601.28
1786,145857.5
1787,159514.08
1788,61961.32
1789,103348.11
1790,80611.43
1791,163865.5
1792,152677.47
1793,119813.14
1794,147110.45
1795,138391.56
1796,117692.99
1797,108316.195
1798,128295.87
1799,118240.766
1800,119809.14
1801,127807.625
1802,136028.0
1803,145565.69
1804,147744.98
1805,137668.75
1806,117628.92
1807,134720.45
1808,129254.766
1809,117662.805
1810,153818.61
