Id,SalePrice
1461,114381.63
1462,162922.9
1463,188459.84
1464,191358.67
1465,175034.22
1466,173475.27
1467,172949.3
1468,166188.27
1469,184566.86
1470,127820.914
1471,201838.69
1472,92372.61
1473,93048.64
1474,156312.89
1475,140075.52
1476,368345.78
1477,254644.6
1478,276458.2
1479,288749.84
1480,433650.16
1481,327564.03
1482,202054.97
1483,164068.94
1484,167296.62
1485,178071.11
1486,192949.48
1487,342840.9
1488,234188.5
1489,208596.6
1490,218135.7
1491,197386.2
1492,84950.63
1493,185010.08
1494,303322.97
1495,306569.94
1496,233787.5
1497,186832.8
1498,166580.36
1499,160666.61
1500,157569.98
1501,181461.4
1502,149176.25
1503,290580.8
1504,238187.67
1505,229999.9
1506,179027.9
1507,250843.28
1508,202079.44
1509,167406.9
1510,145455.1
1511,144569.58
1512,165686.77
1513,139144.58
1514,156990.7
1515,198410.45
1516,154377.64
1517,160644.55
1518,130447.43
1519,212115.84
1520,133527.42
1521,133265.36
1522,167927.55
1523,115731.81
1524,125016.61
1525,124379.42
1526,117160.16
1527,101064.71
1528,129551.32
1529,148848.25
1530,175822.88
1531,104415.18
1532,97272.23
1533,148658.3
1534,124770.29
1535,162347.8
1536,105786.35
1537,65948.49
1538,170326.42
1539,207217.78
1540,86506.27
1541,147889.48
1542,144033.02
1543,216851.98
1544,78824.29
1545,105498.51
1546,123873.72
1547,133137.94
1548,134340.81
1549,107333.96
1550,140097.3
1551,111646.85
1552,135770.34
1553,165420.89
1554,108465.36
1555,162448.77
1556,77955.74
1557,103262.39
1558,94698.56
1559,66630.12
1560,141030.97
1561,123355.01
1562,130746.97
1563,121419.27
1564,158795.83
1565,154460.84
1566,240854.28
1567,73219.52
1568,250652.69
1569,139550.58
1570,129153.11
1571,131900.17
1572,147346.9
1573,237211.33
1574,118383.38
1575,221814.83
1576,230491.33
1577,190004.64
1578,153266.27
1579,142984.52
1580,195517.94
1581,150399.61
1582,127458.53
1583,324251.75
1584,226280.81
1585,142898.23
1586,69993.16
1587,98461.48
1588,148592.25
1589,97269.91
1590,136863.8
1591,101092.95
1592,110555.63
1593,122933.516
1594,108811.41
1595,115520.09
1596,247813.3
1597,196538.86
1598,211642.61
1599,175300.17
1600,170206.42
1601,71555.02
1602,102679.57
1603,92549.234
