Id,SalePrice
1461,113960.8
1462,156944.16
1463,189869.69
1464,193614.92
1465,176816.66
1466,170264.22
1467,167579.27
1468,167896.97
1469,184981.5
1470,125291.37
1471,198430.89
1472,92269.51
1473,94201.07
1474,157690.7
1475,138323.88
1476,372180.88
1477,260319.62
1478,279347.25
1479,256881.03
1480,472178.28
1481,322212.3
1482,198489.94
1483,162790.42
1484,174156.72
1485,180247.17
1486,191955.81
1487,355020.28
1488,237360.9
1489,208809.16
1490,209401.64
1491,195714.58
1492,82754.484
1493,181340.81
1494,304254.1
1495,308272.44
1496,227749.97
1497,188375.03
1498,164911.17
1499,159129.81
1500,158733.16
1501,177050.7
1502,147575.16
1503,292566.47
1504,242516.11
1505,230475.06
1506,177360.98
1507,245302.77
1508,198114.36
1509,166704.95
1510,146404.08
1511,145012.56
1512,168422.5
1513,145215.58
1514,172643.11
1515,197083.17
1516,149419.58
1517,157237.94
1518,131628.88
1519,210681.62
1520,134555.7
1521,135263.47
1522,163738.03
1523,117684.234
1524,122652.11
1525,120196.305
1526,118909.42
1527,99809.18
1528,127356.95
1529,146993.78
1530,176731.52
1531,108480.36
1532,95511.77
1533,153120.47
1534,121046.41
1535,161399.16
1536,107497.25
1537,71187.336
1538,182869.8
1539,202248.53
1540,87464.164
1541,143309.56
1542,142853.81
1543,220771.86
1544,78026.03
1545,102704.93
1546,120518.62
1547,128008.05
1548,130318.11
1549,103502.87
1550,139446.14
1551,106534.02
1552,133648.58
1553,157412.73
1554,107221.22
1555,164843.72
1556,77737.32
1557,109065.945
1558,96467.2
1559,64310.03
1560,142727.58
1561,125251.82
1562,131905.2
1563,120576.21
1564,159219.53
1565,155648.7
1566,236945.89
1567,71913.164
1568,244578.16
1569,151870.78
1570,125828.54
1571,134923.98
1572,150627.98
1573,252865.17
1574,116071.04
1575,225931.48
1576,235874.05
1577,198521.75
1578,147977.52
1579,137881.88
1580,196528.56
1581,155362.48
1582,127783.86
1583,332677.06
1584,227425.48
1585,141947.45
1586,73408.09
1587,100074.15
1588,149065.03
1589,97859.73
1590,134598.31
1591,104455.32
1592,104693.875
1593,118928.02
1594,117620.28
1595,116661.55
1596,262805.6
1597,203618.73
1598,213784.39
1599,178712.67
1600,169880.3
1601,73425.24
1602,106427.4
1603,79822.55
1604,253316.77
1605,232402.6
1606,168832.58
1607,160468.0
1608,211746.98
1609,193395.5
1610,153690.3
1611,141746.84
1612,159239.42
1613,150377.8
1614,124219.63
1615,88042.04
1616,74640.67
1617,93176.87
1618,122644.16
1619,140607.14
1620,147621.61
1621,131186.88
1622,139093.23
1623,258713.39
1624,205314.02
1625,119240.91
1626,169412.1
1627,192644.45
1628,287230.75
1629,176950.94
1630,360103.1
1631,217486.98
1632,242751.67
1633,162552.14
1634,185618.2
1635,182239.05
1636,155711.8
1637,188383.47
1638,202209.95
1639,184096.08
1640,263896.84
1641,186371.0
1642,224929.0
1643,216166.67
1644,232492.6
1645,188531.03
1646,155295.97
1647,169856.66
1648,132966.52
1649,137235.25
1650,119556.89
1651,126892.375
1652,94828.516
1653,94961.01
1654,153533.55
1655,161559.0
1656,147913.31
1657,153686.05
1658,147488.2
1659,141890.47
1660,149410.73
1661,462640.75
1662,433527.78
1663,395808.4
1664,397832.28
1665,295811.7
1666,326759.06
1667,403743.62
1668,344175.53
1669,290276.7
1670,347239.7
1671,256362.94
1672,460720.62
1673,302314.78
1674,239995.83
1675,179738.89
1676,173456.23
1677,207161.86
1678,442957.84
1679,383934.06
1680,334411.3
1681,235806.8
1682,319022.9
1683,174830.84
1684,172846.9
1685,178968.5
1686,175699.67
1687,167069.27
1688,193487.19
1689,196429.06
1690,195107.6
1691,174502.03
1692,286676.6
1693,161096.22
1694,187075.81
1695,165937.4
1696,288811.25
1697,170468.78
1698,368370.38
1699,325859.72
1700,241051.9
1701,276109.88
1702,250951.19
1703,250978.95
1704,291393.62
1705,217224.97
1706,399521.94
1707,211384.83
1708,203402.72
1709,279108.94
1710,217322.77
1711,261539.7
1712,270053.25
1713,279904.06
1714,225311.36
1715,210979.61
1716,189645.28
1717,179657.31
1718,140869.0
1719,190825.08
1720,249289.81
1721,177704.0
1722,127721.12
1723,147809.11
1724,215430.52
1725,249328.56
1726,178865.44
1727,151207.42
1728,158414.2
1729,167939.72
1730,156657.34
1731,122510.54
1732,126333.67
1733,114029.29
1734,124926.38
1735,129725.02
1736,119059.09
1737,313946.03
1738,211496.33
1739,266872.16
1740,211242.14
1741,188924.3
1742,180894.14
1743,170621.5
1744,315026.34
1745,219228.92
1746,200374.56
1747,219376.17
1748,211817.69
1749,146781.97
1750,130093.234
1751,239013.22
1752,120711.4
1753,148046.25
1754,200433.61
1755,160050.9
1756,131909.23
1757,120051.38
1758,149112.67
1759,161647.31
1760,165410.64
1761,138178.45
1762,167659.67
1763,174654.03
1764,115652.81
1765,132691.88
1766,172535.14
1767,208831.47
1768,146561.25
1769,181965.52
1770,141644.14
1771,126714.484
1772,141223.03
1773,132137.89
1774,133849.73
1775,143184.3
1776,113516.29
1777,108450.88
1778,133146.45
1779,118725.06
1780,175128.55
1781,133842.84
1782,97442.234
1783,141903.73
1784,102378.305
1785,123260.93
1786,141282.44
1787,155922.67
1788,61292.2
1789,99573.3
1790,74188.32
1791,168130.73
1792,152406.89
1793,127802.75
1794,150445.36
1795,136178.31
1796,122603.93
1797,105833.17
1798,127302.19
1799,107312.266
1800,117726.33
1801,123363.24
1802,142003.11
1803,147807.98
1804,147569.38
1805,138420.2
1806,116260.59
1807,135629.94
1808,127788.984
1809,122325.26
1810,154000.9
1811,96839.14
1812,102454.4
1813,114789.79
1814,93429.76
1815,59315.598
1816,89628.22
1817,115715.81
1818,151916.4
1819,111522.77
